Label	comment
0	 **Between when I left the request and when you replied here you've made 6 edits to 3 articles, including 3 edits to The Real Housewives of Orange County. It does not matter that the table "has been there the longest". If it doesn't comply with our policies and guidelines it needs to be fixed, not left in a non-compliant format. I am clearly not the only one complaining about the table. Numerous editors have attempted to change this and similar tables at various articles and you've reverted them without explanation. That's edit-warring, which can result in you being blocked from editing. There's even a Request for Comment open at WT:TV. However, even if I was the only one complaining, that's irrelevant. It just happens that I noticed the lack of compliance. Removing bolding from the table is simply not enough; the table needs to fully comply, which means incorporating row and column scopes, plainrowheaders, and fixing capitalisation problems as a minimum. There are numerous errors in the table that should also be fixed. You're obvioulsy aware of the existence of errors as you have fixed some yourself. As for being "easier to understand, easier to read, catches the eye better", the two tables are almost visually identical, so those are not valid reasons. The only visual differences are the capitalisation and column width fixes and better compliance with MOS:COLOR. From an editorial standpoint, the compliant table is much easier to read and update. That's why a similarly formatted table was removed from American Idol and a note left on your page by another editor.   
0	Thank you for experimenting with Wikipedia by creating the page Thegleek. Your test worked, and has been or will soon be removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.
0	And thus...Lady just so happens to be the daughter of Kalina Ann.  =/  I don't see what you're bellyaching about...
0	Just a minor point of clarification: It was orignally stated "While at the book signing, which was also a party to celebrate Mimi's 21st birthday, Farina saw a guest with a motorcycle and went for a ride up Carmel Valley Road..." This is actually not true - the book-signing and the birthday party were separate events. After the book-signing, the couple attended a party held at Pauline Bryan’s (Joan & Mimi’s sister) house nearby. It was there that Farina saw a guest, Willie Hinds, with a motorcycle, and left to take a ride.  David Hadju’s book (written in cooperation with Mimi Farina) contains a very detailed account of that day.  
0	 (Google "early kindergarten entry")
0	First you study the article. Tel me what reason I can give. There is nothing in these articles. Only two lines are there. It is not an article.
1	Sox-Do you have formal training on corporate law or are you just being a dick.  Seems like you're pretty much the latter based on these other posts.
0	#REDIRECT Talk:"Polish Operation" of the NKVD (1937–1938)
0	. If Amagase gets the same sanction for his incivility, I would happily accept this block and have a time to re-read Wikipedia policies. Regards
0	:Hey. I meant to thank you for your stance, but I guess I was carried away downstream while being called a dick, a harasser and what not... Mast, there is a problem with excessive deletions. A huge problem. And I'm afraid it's largely fueled by people becoming increasingly hooked on that little endorphin kick they get as they blow away an image or article, and when they talk down to and then ban those who get uppity in defense of same. It's at epidemic proportions and I decided I had to get some attention for it... Review my edits, keeping in mind that the couple dozen edits involved in the creation, polishing and sustaining of entire articles (like my first, Whitechapel) is worth several hundreds, or even thousands, of janitorial edits. I'm no troll. These people are treating me like one with very little serious discussion on their end and, yes, now that they've lost it completely and have banned me, they're in for some serious scrutiny down the line.
0	:Understood.  And I am sorry for the confusion.
1	::Can you go fuck yourself?    (GMT)
0	There are so many articles that wish to down play the parts of the JW religion that they really don't understand.  I will not go back in and change the article.  If people want to discredit something they don't understand that is ok.  this being said is in no way directed to anyone in particular.  I just find it interesting that people want to write up document reports on religions that they are no part of.  There are pages on Cathlics, Baptist, and other religions that state opinions of people who are not even a part of those religions.  To me and this is personal it is very sad when there are people who will 'critically analzye something that they do not believe in themselves.  oh well.
0	Hello, . While there had been some discussion here about whether your username met Wikipedia policy on what usernames editors can use, the result was to allow it, and that discussion has now been closed. If you would like to see what concerns were raised, you can still find that discussion in the archive.  You do not need to change your username. However, if you ever wish to do so, it is possible for you to keep your present contributions history under a new name: simply request a new name here following the guidelines on that page, rather than creating a whole new account. Thank you.    (Need help?
1	Erik, for crying out loud. You legally can have sex with children, but not with underage children. Underage children are children beneath the legal age of consent (different states have 14, 15, 16, 17 or 18 as the underage limit. Children in most countries means someone under the age of 18. In Ireland for example, a 'child' aged 17 is over the age of consent. In Britain it is 16. Do you know the first thing about the topic?   The name is standard english asage. Scandal is a POV term. Allegation allows the discussion of cases that have not yet come to court, which cannot for technical reasons be prosecuted and cases that were thrown up as invalid. Roman Catholic Church sex abuses allegations in standard english means allegations about the Roman Catholic Church.   Public relations is minor tabloid point when you are discussing the rape of children, so stop adding in an irrelevant topic.   Your mucking around lost a lot of changes, spelling corrections and other problems solved. I was caught in an edit conflict with you and given the scale of the changes could do nothing but a cut and paste job. I then tried to go in to your version to transfer over accurate changes but then you started this insane fucking around with the article's location, using a POV title. I will keep moving back to a carefully worded neutral title.
0	  :Hey  so I see you stopped editing for a while. I am going to replace my comments. Please, for the sake of my sanity (and for your own) do not remove them again. I'm having a tough enough time dealing with the wikistalking as it is without other editors piling on.  
0	  ::When I saw this change, I did not read that it was your own comment you were editing. However I would still consider reverting something like that even if I knew it was your own comment. Martin451 (talk) 
0	 *I agree with Aleta that it does merit discussion, because BLP considerations don't apply to cartoon characters.  I think an applicable analogy is American Dad's Roger, an alien that, like Stewie, exhibits flamboyance, despite not being human.  They categorized him as "Fictional bisexual" (also "Fictional intersexed").  David '''''' 
0	  Victims of Nat Turner rebellion  I agree.  But some would argue the page may not necessarily be racist, but, yes, it certainly is lopsided.  I think some brief, explanatory introduction of what the rebellion is would be helpful.  And if the names of the blacks involved who perished are available, then they certainly should be included.  Even the names of those insurrectionists/freedom fighters who later were executed should be included  and, perhaps, the word "victims" changed to something less value laden.  After all, many of these whites and their families thrived/prospered by victimizing, exploiting and degrading blacks.  They certainly also were "victims"?  And even those insurrectionists who perished because they felt compelled to take matters into their own hands because they could/would no longer tolerate bondage or the dehumanization of their kin as human chattel  were they no less "victims"?   
0	Verification can be determined from vinyl, cassettes and CD's which still came be purchased online from a variety of mail order retail outlets. All the information is included in the artwork!
0	** How do I request for help?
0	    You  are under the influence of a severe WP:COI attack. Remember a COI could be spotted not only by defending but also by attacking a particular project/idea (like you are doing here). You have erased (I think it was you even when that edition it is not signed) the independent links that support the inclusion of SERVA in this page. You have erased links to articles written by many different people from many different languages, you have erased the kind of link you couldn't provide for supporting the projects that you are SPONSORING here. My proposed changes are based in facts that you cannot take (and dare to erase); You are PROMOTING projects here; you do not provide independent sources, then I do not have to convince you. You are definitely biased here.  I want to report  for erasing the research material I have included when supporting one of the projects ERASED by him in this page.   1)  systematiclly refuses to provide the bases for supporting COBBLER inclusion. He does not have/know how to articulate the support for the mentioned project. I encourage  to finally provide to the WP community the supporting material for the inclusion of this project here. He is the one that systematically forces the inclusion of this project; it has to be him who knows and proves to the community the value of the mentioned project. My guideline based argument for removing COBBLER is that that project it is not representative of the PXE state of art.  I want to report  as a biased editor whose behavior could be very well understood under the terms of WP:COI.   2) You cannot say ditto; the guideline based argument for removing EL TORITO  was clearly stated before; you are definitely not WP:LISTENing here. EL TORITO has nothing to do with PXE.   3) Again a magnificent display of WP:COI; your COI. You are trying to twist things putting the blame on me but that will not change facts: There is no independent material available for supporting the inclusion of ERPXE. Peroid. Again it is YOU who scream COI here while supporting one of your projects. Bring the material and I'll shut up. If not it isn't me the one that has to shut up here.   4) your WP:COI is amazing; you cannot take defeat; and no matter what I write you want to promote the projects that you want while banning SERVA. If I bring links you erase the links, if I bring facts and arguments you call me "dead horse". You do not care about WP you just care about not bending your arm. You have no clue about PXE but you pretend to rule how the PXE page is written based on your guts feelings and personal taste. SERVA was included here for long time and it was you who take it down.I think you were just too far.
0	:::I would agree with your point that there is no official policy, but if you examine articles you will see that this is the general layout and agreed upon syntax... it is very much an unofficial policy but one that it still pertinent here. However, that is aside from the fact you don't actually have any evidence of criticism, Germen, as per mine and dab's comments above and on the mediation page. And, you have also started edit warring again, reverting my edits without any comment. Again, for the purposes of peace I ask you to remove the sections in question and return it to dab's version.  |
0	   Extensive Welfare System?   Presently, Singapore can be politically analysed as a democratic socialist country and has an extensive welfare system, although de facto it has a dominant-party system.   We have an extensive welfare system? I know we have no unemployment monetary benefits, no disability monetary benefits, no eldery monetary benefits. (monetary benefits = receiving money from the govt like unemployment claims in developed countries like Australia and the USA)  Wasn't there cases back then where poor families who couldn't scrap up enough money to pay for water and electricity bills were featured on the news, and our govt made a statement like "PUB (public utility board) not running a charity"? *PUB = govt linked monopoly on all public utilities in singapore. They are the only water and electricity provider in the country.  Don't worry, I'm not looking for a flame war nor am I a "govt lackey" lol. I just want to make this wiki entry as accurate as possible. I think it is pretty good that we do not face wars, terror attacks, famine or natural disasters in Singapore. Though crime rate is considerably high (my low is at zero P), its much harder to get killed or raped here than say in the States.  Anyone with knowledge and verifiable sources regarding our "extensive welfare system" please enlightened.
1	go fuck yourself too you fucking piece of shit! block me! as if i gave a shit! fuck wikipedia! D
0	 : I am a bit surprised the anon ip reads "this information should probably just stay left out" as: there should be a "seperate list with all the historical influences leading to the founding of the eu".   
0	    Hello RR. I think the link to the Railway Performance Society should be included for a few reasons. Readers can see what the society is about and whether they think its references and research are worthy. Furthermore, to be frank, the RPS generally at least wants some publicity for using "their" sources and data, which, to be frank, I think is fair enough, its not as if they"re a business in it to make money. If you want to move the link to the reference at the bottom of the page be my guest. I think this is a classic case where an inflexible attitude to Wikipedia"s ""rules"" is counter productive. As I say on my ""User page, we shouldn"t lose sight of why we"re actually here.  On the Cecil J Allen book, it is actually a book which I have in my collection, the full title is ""Locomotive practice & Performance in the 20th Century"", first published by Heffer in 1949.  On the reference thing, my eyes just glaze over when I see that, my brain is already full.... Just as I sometimes edit others grammatical errors, I"m quite happy for others to edit my references if they want !  Incidentally, is there a spelling checker on the Wikipedia software because the one on my Google toolbar doesn"t seem to work on Wiki editing for some reason.   "
0	      You blocked this guy for edit warring. His response has been to resume the war except that instead of adding the word "originally" all over the same article he's now removing it and arguing consensus.
0	 :At first glance, since they seem to be willing to discuss the issue, I'm not sure any particular action is necessary outside of standard debate amongst those familiar with the topic. –'''''' |  
0	:::::::::You're aware of my views of that coincidence. But, as I've said (repeatedly), I'm not making any accusations. This seems a bit WP:DEADHORSE over a single edit that I made more than three days ago. As I already said at ANI, I am prepared to accept Dennis' reassurance that nothing untoward is (or was) going on.
0	: It said it was the Royal Arms of the Queen in Scotland, not the Queen of Scotland. Perhaps Czar should actually read what he or she is reverting. The Arms are there due to a previous edit war, and that was the agreed compromise to add the current Royal Arms to the politics section. Either that or the correct Royal Arms will be added to the infobox.
0	:While it may not be very notable, it's clearly true and doesn't take up much space, so what's the problem?
0	  This is actually a popular myth. Raphael Holinshed, in his "Chronicles of England, Scotland and Ireland", 1577, p746, lines 48 thru 55, states that Richard III stood before Parliament immediately after the Buckingham rebellion in October 1483, and demanded "his innocencie concerning the murther of his nephews toward the world" (sic).
0	Hello Danny.  There seem to be a lot of strong emotions regarding the Crystal Gail Mangum page.  Admitably, there was no reliable, reputable source which was printing her name.  However, the defense lawyers have released her name now.  It is reliable, it is reputable, and it meets all of the requirements of Wikipedia.  It is unfair, and significantly biased to keep Crystal Gail Mangum locked while the David Forker Evans page is not.
0	:::The point of the long quote of Cahill, from his book, was to show that it's clear what he said, and it was in context.     And also, to make the point to Jeffro77 that Cahill alone originally was my source for the edit, not really Wilson.  The Wilson quote and ref came later on...only because of Jeppiz's demanding another source on this Talk page etc, etc.    That was really all.    My long comment above was mainly (though not exclusively) to Jeffro77, because of certain things he commented and wrote above.
0	::::::::::I didn't participate in the previous discussion so my opinion should be taken with a grain of salt, but I do believe that the previous discussion had 11 participants with only 1 dissenter.  It was made by 5 days of constant debating on the topic at hand, whereas it hasn't even been a day in this discussion and only 4 people have contributed so far.
0	:Stracciatella (in the sense of vanilla ice + irregular chocolate chips) is a non plain vanilla ice cream. Vanilla with modifications.
0	:I have placed the user who you said was the Sockpuppeters block log on the page. From what I have seen, code letter F is not appropriate for this issue. If you wish to, please comment further on WP:RFCU.
0	   Random question  Have you ever resided in New York state?  — Preceding unsigned comment added by     :Nope. Great question though! ~    ::Thanks for responding. I only asked because you remind me of a certain Kevin from NYS. Anyway, keep up the good work.  — Preceding unsigned comment added by     :::Ah, gotcha. Kevin from NYS sounds pretty cool. Thanks, ~     Wikipedia:Surveillance awareness day You were supportive of the idea that Jehochman proposed: "A message is most effective when it matches the format of the media. We're an encyclopedia. On Feb 11, I suggest we fill our front page with articles, blurbs and news about mass spying and privacy. That will send a strong message, and help educate people. It's sort of like what we do on April 1, except serious instead of foolish."  Since this proposal received so much support, I and several others have done our best to begin the process of implementation.   That said, the proposal is very controversial with Main Page insiders who have, understandably, objections that boil down to WP:NOTADVOCATE.  It's valuable to have feedback from people who oppose any deviation from the status quo, but we really need feedback from people who understood Jehochman idea, supported it, and could tell us whether we're succeeding in "implementing the vision" that Jehochman laid out and how to improve the proposal.      If you have the time, would you lend your view over at Wikipedia:Surveillance awareness day.  If you want to see a list of custom content that could be available, we have a Arbitrary mockup #2, that shows lots of proposed content on one page.   Your feedback is most appreciated.     :Awesome to see the proposal come this far! I've been a bit busy this weekend, but I'll try to provide input where I can. Thanks for the update, ~      Draft:Honest Kids   Hey! I was wondering if you'd be interested in doing a collaboration for Draft:Honest Kids, which is a juice brand. Thanks,    :I've been a bit busy, but I'd love to help. I'm not sure about the availability of sources, though - do you think it might be better as a section in the Honest Tea article? ~    ::Yes, I agree. As far as I know, Honest Kids doesn't have a logo, either. We'd have the freedom to work with all the other brands as well as the company's history, etc.    :::Looking at the Honest Tea article history, I noticed an edit war that occurred between August 19, 2013 and August 22, 2013 between MrOllie and Bethesda36. I have no experience in dispute resolution, and I was wondering if you know how to deal with these situations. Thanks,    ::::Expanding Honest Kids sounds good to me, then! A 2014 True user random train 0 94981298.0  ::UK , US or Where? Please add answer to DAB article.=    2006 True article random test 1 639262202.0   :::: you ARE STALKING MY EDITS . PERIOD. Find Something to do . YOU SAID THE BURDEN WAS ON ME FOR ADDING STUFF. I NEVER ADDED ANYTHING. The other Editor did and its  not a GENRE WAR its NOT TRUE. those bands are NOT HARDCORE PUNK NOR WOULD A MUCI STORE SELL THEM AS SO. I don't ""need"" to do anything. If anything I will have to edit from somewheres you'll never track . With all Respects. BYE ALREADY ! Go Try and be self important to someones else. (You were) DEFENDING THE RISE AGAINST ARTICLE THAT HAD THREE CONTRADICTIONS In the first two paragraphs alone . How come it was changed if I was ""wrong"" YOU COULDNT SEE THAT HUH. BYE ALREADY . Keep your ""scorecards"" on your page and wait for some praise. Once again. BYE ! (yeah I kow Im so cool you have to ""watch"" this takpage. GOSH I DONT KNOW HOW I ENDED UP ON ALMOST 50 PAGES WITHOUT YOUR HELP ! Gosh Im so Grateful you take so much interest in me.NOT.    "
0	:::Randall, the problem with the cited articles is that they don't actually name any groups or individuals, or provide any actual examples of the said myths. Now I assume that the leg wounds article is mostly addressing the SCA, who are known for fighting from their knees and not targeting the lower legs, but how is the ordinary reader supposed to know that? All they get from the link is vague intimations that somebody, somewhere thinks fighting from the knees is realistic. The other cited article is even less specific. :::Ideally, to cite a myth/misconception you should link to an actual case of someone stating that myth - e.g. an article stating that swords weighed 30 lbs - and then to a rebuttal article, or to an article that gives the source of the misconception as well as a rebuttal. Otherwise the reader has no way of knowing that the articles are actually addressing a real argument, rather than knocking down straw men.
0	LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL LOL
0	even post lists of books for further reading?
0	would never know period
0	  Revert warring on intro   Does the Discovery Institute or other advocates of ID state that they intend it to be considered as a scientific theory?  If so, then the intro should say something like, "Intelligent Design is promoted as a scientific theory by its proponents, but described as a creationism by critics and observers" or something like that.  Otherwise, it appears that we're taking one side's opinion and putting it in WP's voice.   
0	In the first stage of the British plan, both divisions were to occupy the higher ground either side of Willow Stream and Mametz on the right, then take Fricourt in the next stage, then move through the first German intermediate position and to the second intermediate position across the valley fronting Mametz Wood, with the right in contact with the XIII Corps at White Trench and the left linked with III Corps at Quadrangle Trench below Contalmaison. The objective was chosen as a place from which it would be possible to receive a counter-attack, with good artillery observation and to have dead ground, from which the artillery could begin a bombardment of the German second position. If the German defence collapsed, the 17th Division in corps reserve would pass beyond and advance through Mametz Wood, up the north side of Caterpillar Valley, to Bazentin le Grand, Longueval and Ginchy. Fricourt was not to be attacked frontally but isolated, for which the right hand brigade of the 7th Division was to take Mameta and then White Trench, the centre brigade was to form a defensive flank facing Fricourt and the wood, on the south rise of Willow Valley and the inner brigades of the 7th Division and 21st Division, were to wait in the front-line trenches opposite the village, until ordered forward by the corps commander.
0	Thanks for the support, folks.
0	:: It's an interesting line of research, but few pursue it. I agree with  and ; also  had a similar opinion. This is indeed a valid topic at the CTT article, but it's not even considered a formalizable problem by most to include it here as an open problem.
0	You're giving Montevideo & architects a bad name, Fabio.
0	: Gosh, I really seem to have set the cat among the pigeons here! As someone who has been studying historical linguistics as a hobby for 20 years and took Latin and Classical Greek at O-level I thought I was just correcting a blatantly erroneous statement wrt the Gk word for black. I'm happy with the current edit though.
0	 ::::: But ... but ... there is "almost total disregard" for almost ... everything that is policy ... at DYK!  Keep revisiting to point out deficiencies ... but be aware that with at least two entrenched regulars who have leadership positions there and who disregard or misunderstand important Wikipedia and DYK policy, your approach has to be one that at least endears you to the rest of the folks there.  Some of them have begun to listen ... at least copyvio has been reduced.  Maybe responsible editing will become more of the norm there as other editors begin to "hear" ... on my recent reviewing at DFK, I was attacked by the usual folks (of course, no admins took them on ... likely for fear they'd be hauled off to ArbCom if they did), but I received very warm and helpful and productive feedback from other new editors.  I reached them, and they learned ... and one of them even commented on the surprisingly rude feedback I got back from some of our regular admins there.  There is hope.  Best,   
0	Do not add your personal commentary and opinion into the article on the election, your edits have been reverted.  Only add verifiable information that is supported by reliable sources. Thank you.
0	:According to the fifth criteria, the group is notable. Two or more albums on an independent label that has been around for many years with numerous acts that have substantial Wikipedia pages. Now, if you will reconstitute the page we can close the matter.
0	:The edit you refer to was the editor removing a comment that had been added by an IP earlier in the day. my edit remains on the page and has not been reverted
0	  :Three times no: :*I did not insert 273 killed, I inserted "less than 273 killed".  :*I did not put back the old reports for HRW, I put them back because they were the only Memorial source (and I said so in my edit just above this one!).  :*The source about 300-400 says that is a "starting point", but that refers to the sentence just before, which talks about possible deads, not sure deads.  :I kindly ask you to read my edits carefully and not to misquote me.   
0	  {{Mergeto|Watercraft|date=November 2009}}  Can watercraft be merged with boat in order to simplify the articles (boat, boating, ship, watercraft) and provide a more clear article (with 1 meaning for each) ? Would allow to add more specific and better information for each rather than give a general view/modification of text for each individual article.  Also, boating can then be described as the activity of moving a watercraft over water (something which is hard if it were only to describe boats)  Definition should also be changed to A watercraft or boat is ...     :"Watercraft" is a broader category of conveyances which enable passage across water, compared to "boat."  Watercraft includes personal watercraft, which is the generic name for jet-skis and waverunners, as well as canoes and other gizmos such as this.  A boat is a type of watercraft, but not all watercraft are boats.  IMHO a merge of one into the other is not the best way to treat them here.  –  •   ::I suppose....whatever floats your boat. ([[User talk:Master 
0	HELLO FRIENDS THIS IS PARMOD NOHRIA. I AM FROM DHARAMKOT(MOGA). I AM FRANKLY STRAIGHT GUY.
0	: Could you explain what explanation you think is missing from this article?  There are extensive wikilinks to articles on the details of the science, as you know.     @Tony: Links are generally bad when it is possible to give an explanation in the body of the article.  Any science article should give a clear and coherent and succinct explanation of why scientists believe x.   In this case (correct me if I'm wrong), the reasons why scientists believe the global warming hypothesis (namely the hypothesis that the earth is continuing to warm, and that the increase in temperature in the last 100 years is not merely a random accident) are  * Empirical evidence: The temperature record, which suggests that the increase is not merely a random accident.   * Theoretical model: Radiative forcing by anthropogenically introduced factors (CO2, mainly) * Theoretical model: Feedback  As to what is missing. There is no explanation in the article about the statistics of temperature records, nor about the need (very important in science) to distinguish random fluctuations from changes caused by an underlying process. For example, current economic theory, the Efficient Market Hypothesis holds that there are no such things as trends in stock markets - the 'trends' you see are just the result of humans trying to see patterns in events that are essentially random.  A lot of that theory involves careful definition of randomness, and types of randomness.  I don't see an equivalent section in this article.   The explanation in the article of radiative forcing is somewhat better, but goes into unnecessary detail - the section on Greenhouse gases can't decide whether it is about the increase in CO2, or the effect of that increase.  The stuff on aerosols and soot tends to confuse the whole thing - that should be left to a sub-article.   The role of feedback is hardly explained at all.  That (I believe) is an important part of the hypothesis, yet the section discussing it is a strange list of things with no obvious purpose.   There is no heading section that ties the three parts of the hypothesis together.  The section 'climate models' is all rather uncertain.  It needs a summary at the beginning to explain what scientists conclude from their use of models, and perhaps some material on the uncertainty that is attached to models.
0	.  but notice also that it is a timeline.  Yes people are fans of the bands from previos years, but there are no popular hard rock bands to put in the modern section.  i think this is what it means by hard rock is not as popular
0	   Please do not vandalize pages, as you did with this edit to Daniel Cross. If you continue to do so, you will be blocked from editing.   
0	   AWB   What are the "necessary editing skills" part supposed to mean. I understand WP very well.  
